MeterType,the_geom,MeterNo,LONG,LAT,Status,Borough
Strada,POINT (-73.90382810452078 40.88109667739857),2262756,-73.9038281045,40.8810966774,Active,Bronx
Strada,POINT (-73.90379681076523 40.88096562862504),2262757,-73.9037968108,40.8809656286,Active,Bronx
Strada,POINT (-73.90422358079485 40.88033891303886),2262759,-73.9042235808,40.880338913,Active,Bronx
Strada,POINT (-73.90337817733361 40.88108396493245),2262755,-73.9033781773,40.8810839649,Inactive,Bronx
Strada,POINT (-73.90321461996056 40.88131669388237),2262754,-73.90321462,40.8813166939,Active,Bronx
Strada,POINT (-73.90375817998189 40.880552796842224),2262758,-73.90375818,40.8805527968,Active,Bronx
Strada,POINT (-73.9029506317009 40.88131320073253),2262710,-73.9029506317,40.8813132007,Active,Bronx
Strada,POINT (-73.90321516631039 40.88094138927689),2262709,-73.9032151663,40.8809413893,Active,Bronx
Strada,POINT (-73.90314319506088 40.88052167751133),2262708,-73.9031431951,40.8805216775,Active,Bronx
Strada,POINT (-73.9030376735431 40.880381227245216),2262707,-73.9030376735,40.8803812272,Active,Bronx
Strada,POINT (-73.90455828265382 40.87942224198854),2262761,-73.9045582827,40.879422242,Active,Bronx
Strada,POINT (-73.90426659584 40.8798313890153),2262760,-73.9042665958,40.879831389,Active,Bronx
Strada,POINT (-73.90359000422471 40.88044588569808),2262706,-73.9035900042,40.8804458857,Active,Bronx
Strada,POINT (-73.9041034301127 40.87971380297898),2262705,-73.9041034301,40.879713803,Active,Bronx
Strada,POINT (-73.90445947202493 40.879212832907264),2262704,-73.904459472,40.8792128329,Active,Bronx
Strada,POINT (-73.90862142968399 40.88066904865873),2262767,-73.9086214297,40.8806690487,Active,Bronx
Strada,POINT (-73.90859238162805 40.88054437480859),2262768,-73.9085923816,40.8805443748,Active,Bronx
Strada,POINT (-73.90902876303136 40.88124468450477),2262765,-73.909028763,40.8812446845,Active,Bronx
Strada,POINT (-73.90872011702088 40.88092493806066),2262766,-73.908720117,40.8809249381,Active,Bronx
Strada,POINT (-73.90799419628779 40.88066707444312),2262764,-73.9079941963,40.8806670744,Active,Bronx
Strada,POINT (-73.90803377004136 40.880539922965234),2262769,-73.90803377,40.880539923,Active,Bronx
Strada,POINT (-73.90729662319174 40.88027687989471),2262763,-73.9072966232,40.8802768799,Active,Bronx
Strada,POINT (-73.90696050919227 40.87993830893743),2262770,-73.9069605092,40.8799383089,Active,Bronx
Strada,POINT (-73.9063004398611 40.879598195729045),2262771,-73.9063004399,40.8795981957,Active,Bronx
Strada,POINT (-73.9060604688108 40.879622483105685),2262762,-73.9060604688,40.8796224831,Active,Bronx
Strada,POINT (-73.90645105522015 40.87860143140317),2262773,-73.9064510552,40.8786014314,Active,Bronx
Strada,POINT (-73.90611227847496 40.879077958162),2262772,-73.9061122785,40.8790779582,Active,Bronx
Strada,POINT (-73.90594888276284 40.879105181933106),2262774,-73.9059488828,40.8791051819,Active,Bronx
Strada,POINT (-73.90554280450463 40.87803735194259),2262778,-73.9055428045,40.8780373519,Active,Bronx
Strada,POINT (-73.90516541877865 40.8790312870474),2262776,-73.9051654188,40.879031287,Active,Bronx
Strada,POINT (-73.9055629448066 40.87923079635401),2262775,-73.9055629448,40.8792307964,Active,Bronx
Strada,POINT (-73.90511981725378 40.87863204361309),2262777,-73.9051198173,40.8786320436,Active,Bronx
Strada,POINT (-73.90319333088667 40.878387077945455),2262702,-73.9031933309,40.8783870779,Active,Bronx
Strada,POINT (-73.90271295904243 40.877810136738105),2262701,-73.902712959,40.8778101367,Active,Bronx
Strada,POINT (-73.90323626245434 40.8782667070396),2262700,-73.9032362625,40.878266707,Active,Bronx
Strada,POINT (-73.90392677496277 40.878660558402586),2262703,-73.903926775,40.8786605584,Active,Bronx
Strada,POINT (-73.90394098763385 40.87853106660469),2262699,-73.9039409876,40.8785310666,Active,Bronx
Strada,POINT (-73.90497497364329 40.878508381144115),2262698,-73.9049749736,40.8785083811,Active,Bronx
Strada,POINT (-73.9047342389652 40.878174606029035),2262697,-73.904734239,40.878174606,Active,Bronx
Strada,POINT (-73.90533251960218 40.87799763292281),2262696,-73.9053325196,40.8779976329,Active,Bronx
Strada,POINT (-73.90592377266057 40.8778658113438),2262779,-73.9059237727,40.8778658113,Active,Bronx
Strada,POINT (-73.90600570149276 40.87779559143038),2262780,-73.9060057015,40.8777955914,Active,Bronx
Strada,POINT (-73.90703047186491 40.87738312643905),2262782,-73.9070304719,40.8773831264,Active,Bronx
Strada,POINT (-73.90588879432767 40.877544945342244),2262781,-73.9058887943,40.8775449453,Active,Bronx
Strada,POINT (-73.90944065474905 40.87498177735326),2262693,-73.9094406547,40.8749817774,Active,Bronx
Strada,POINT (-73.90878710427266 40.87549936569548),2262692,-73.9087871043,40.8754993657,Active,Bronx
Strada,POINT (-73.90878326732826 40.87511824097339),2262694,-73.9087832673,40.875118241,Active,Bronx
Strada,POINT (-73.91982973575227 40.66161099346393),3373018,-73.9198297358,40.6616109935,Active,Brooklyn
Strada,POINT (-73.9199597240452 40.66224440384611),3373017,-73.919959724,40.6622444038,Active,Brooklyn
Strada,POINT (-73.92054898575586 40.66278201102378),3373016,-73.9205489858,40.662782011,Active,Brooklyn
Strada,POINT (-73.92143138168264 40.66355994295297),3373015,-73.9214313817,40.663559943,Active,Brooklyn
Strada,POINT (-73.9219491580339 40.664013133634484),3373014,-73.921949158,40.6640131336,Active,Brooklyn
Strada,POINT (-73.92250347293299 40.664516010055166),3373013,-73.9225034729,40.6645160101,Active,Brooklyn
Strada,POINT (-73.92323359599705 40.664635855841894),3373006,-73.923233596,40.6646358558,Active,Brooklyn
Strada,POINT (-73.92411070790273 40.664066997193046),3373008,-73.9241107079,40.6640669972,Active,Brooklyn
Strada,POINT (-73.92470547804953 40.66368260366996),3373009,-73.924705478,40.6636826037,Active,Brooklyn
Strada,POINT (-73.92509846341652 40.66343108303019),3373010,-73.9250984634,40.663431083,Active,Brooklyn
Strada,POINT (-73.92571233091971 40.66302677548745),3373011,-73.9257123309,40.6630267755,Active,Brooklyn
Strada,POINT (-73.92641631787619 40.66257448878542),3373012,-73.9264163179,40.6625744888,Active,Brooklyn
Strada,POINT (-73.92591166156713 40.663057233436824),3373002,-73.9259116616,40.6630572334,Active,Brooklyn
Strada,POINT (-73.92517991000707 40.66353164627661),3373003,-73.92517991,40.6635316463,Active,Brooklyn
Strada,POINT (-73.92480899031145 40.663771366841445),3373004,-73.9248089903,40.6637713668,Inactive,Brooklyn
Strada,POINT (-73.92429406423983 40.6641037330051),3373005,-73.9242940642,40.664103733,Active,Brooklyn
Strada,POINT (-73.92351097468978 40.664609167400855),3373007,-73.9235109747,40.6646091674,Active,Brooklyn
Strada,POINT (-73.92641047513051 40.66273397913198),3373001,-73.9264104751,40.6627339791,Active,Brooklyn
Strada,POINT (-73.83109413505181 40.889264893464784),2293023,-73.8310941351,40.8892648935,Active,Bronx
Strada,POINT (-73.84004123967203 40.88088689360256),2293020,-73.8400412397,40.8808868936,Active,Bronx
Strada,POINT (-73.84010801095462 40.88064773360676),2293013,-73.840108011,40.8806477336,Active,Bronx
Strada,POINT (-73.83821695384846 40.88157040032932),2293019,-73.8382169538,40.8815704003,Active,Bronx
Strada,POINT (-73.83819750404727 40.88007144282254),2293015,-73.838197504,40.8800714428,Active,Bronx
Strada,POINT (-73.83861136081488 40.880810834227894),2293014,-73.8386113608,40.8808108342,Active,Bronx
Strada,POINT (-73.83831774561867 40.88071936500314),2293018,-73.8383177456,40.880719365,Active,Bronx
Strada,POINT (-73.83799806918903 40.88014766314147),2293017,-73.8379980692,40.8801476631,Active,Bronx
Strada,POINT (-73.83772308200987 40.87966158488436),2293016,-73.837723082,40.8796615849,Active,Bronx
Strada,POINT (-73.8313559004776 40.88940964408131),2293025,-73.8313559005,40.8894096441,Active,Bronx
Strada,POINT (-73.84792441300726 40.87144729346059),2293041,-73.847924413,40.8714472935,Active,Bronx
Strada,POINT (-73.8464399666482 40.870670583219045),2293040,-73.8464399666,40.8706705832,Active,Bronx
Strada,POINT (-73.84284397251379 40.86956052469787),2293037,-73.8428439725,40.8695605247,Active,Bronx
Strada,POINT (-73.84447516128093 40.86975294519958),2293036,-73.8444751613,40.8697529452,Active,Bronx
Strada,POINT (-73.84401131000054 40.86941099287448),2293035,-73.84401131,40.8694109929,Active,Bronx
Strada,POINT (-73.84577921538707 40.8703283326661),2293039,-73.8457792154,40.8703283327,Active,Bronx
Strada,POINT (-73.84524435343927 40.87005354981318),2293038,-73.8452443534,40.8700535498,Active,Bronx
Strada,POINT (-73.84573803698319 40.877342947609854),2293034,-73.845738037,40.8773429476,Active,Bronx
Strada,POINT (-73.8512997455506 40.87521666572345),2293012,-73.8512997456,40.8752166657,Active,Bronx
Strada,POINT (-73.85036412959816 40.87577114267166),2293011,-73.8503641296,40.8757711427,Active,Bronx
Strada,POINT (-73.8496684187344 40.876064700158324),2293010,-73.8496684187,40.8760647002,Active,Bronx
Strada,POINT (-73.84857811059048 40.87642255805899),2293009,-73.8485781106,40.8764225581,Active,Bronx
Strada,POINT (-73.84782791428002 40.87666481313217),2293008,-73.8478279143,40.8766648131,Active,Bronx
Strada,POINT (-73.84713330379385 40.87689135770303),2293007,-73.8471333038,40.8768913577,Active,Bronx
Strada,POINT (-73.83140560757214 40.88818116148085),2293026,-73.8314056076,40.8881811615,Active,Bronx
Strada,POINT (-73.83116965378595 40.88968369616225),2293024,-73.8311696538,40.8896836962,Active,Bronx
Strada,POINT (-73.8312190066154 40.88883546726888),2293022,-73.8312190066,40.8888354673,Active,Bronx
Strada,POINT (-73.83122089263242 40.88840668778707),2293021,-73.8312208926,40.8884066878,Active,Bronx
Strada,POINT (-73.84692494075584 40.876748752967714),2293006,-73.8469249408,40.876748753,Inactive,Bronx
Strada,POINT (-73.84762579675328 40.8765231985247),2293005,-73.8476257968,40.8765231985,Active,Bronx
Strada,POINT (-73.84829167567267 40.8763063646091),2293004,-73.8482916757,40.8763063646,Active,Bronx
Strada,POINT (-73.8493451143374 40.8759667213952),2293003,-73.8493451143,40.8759667214,Active,Bronx
Strada,POINT (-73.85006829259302 40.87569020006898),2293002,-73.8500682926,40.8756902001,Active,Bronx
Strada,POINT (-73.85100917947446 40.87515800590877),2293001,-73.8510091795,40.8751580059,Active,Bronx
Strada,POINT (-73.84379827930967 40.86271424358574),2293044,-73.8437982793,40.8627142436,Active,Bronx
Strada,POINT (-73.84379269153382 40.862834929741844),2293043,-73.8437926915,40.8628349297,Active,Bronx
Strada,POINT (-73.84727050807788 40.870905027556994),2293029,-73.8472705081,40.8709050276,Active,Bronx
Strada,POINT (-73.84456965894235 40.86949942070668),2293033,-73.8445696589,40.8694994207,Active,Bronx
Strada,POINT (-73.84353208020272 40.86298984379707),2293042,-73.8435320802,40.8629898438,Active,Bronx
Strada,POINT (-73.84570482228176 40.870089010885025),2293032,-73.8457048223,40.8700890109,Active,Bronx
Strada,POINT (-73.84619302145377 40.87034236439133),2293031,-73.8461930215,40.8703423644,Active,Bronx
Strada,POINT (-73.84675629773605 40.87063787651824),2293030,-73.8467562977,40.8706378765,Active,Bronx
Strada,POINT (-73.84815012805927 40.871363126572746),2293028,-73.8481501281,40.8713631266,Active,Bronx
Strada,POINT (-73.85099839561674 40.87237396309068),2293027,-73.8509983956,40.8723739631,Active,Bronx
Strada,POINT (-73.8432962672242 40.862379569816746),2293046,-73.8432962672,40.8623795698,Active,Bronx
Strada,POINT (-73.84322201320671 40.86183170644924),2293045,-73.8432220132,40.8618317064,Active,Bronx
Strada,POINT (-73.82941918234809 40.87762757168671),2293051,-73.8294191823,40.8776275717,Active,Bronx
Strada,POINT (-73.82945942605996 40.877178253838366),2293050,-73.8294594261,40.8771782538,Active,Bronx
Strada,POINT (-73.82977057361089 40.876626783651886),2293049,-73.8297705736,40.8766267837,Active,Bronx
Strada,POINT (-73.82978629743036 40.876195428419024),2293052,-73.8297862974,40.8761954284,Active,Bronx
Strada,POINT (-73.82881869883701 40.87612383651521),2293055,-73.8288186988,40.8761238365,Active,Bronx
Strada,POINT (-73.82855362827887 40.876571078903524),2293054,-73.8285536283,40.8765710789,Active,Bronx
Strada,POINT (-73.82818933099362 40.87739662330497),2293053,-73.828189331,40.8773966233,Active,Bronx
Strada,POINT (-73.82944174127641 40.869490679977844),2293048,-73.8294417413,40.86949068,Active,Bronx
Strada,POINT (-73.82777548532673 40.86966718207538),2293047,-73.8277754853,40.8696671821,Active,Bronx
Strada,POINT (-73.8221506681308 40.8650593402268),2293058,-73.8221506681,40.8650593402,Active,Bronx
Strada,POINT (-73.82260972072915 40.86525160834831),2293057,-73.8226097207,40.8652516083,Active,Bronx
Strada,POINT (-73.82309352605597 40.86545561806884),2293056,-73.8230935261,40.8654556181,Active,Bronx
Strada,POINT (-73.82349853938926 40.864540220015485),2293062,-73.8234985394,40.86454022,Active,Bronx
Strada,POINT (-73.82272376571451 40.864214224169665),2293061,-73.8227237657,40.8642142242,Active,Bronx
Strada,POINT (-73.82210984977415 40.864279050299025),2293060,-73.8221098498,40.8642790503,Active,Bronx
Strada,POINT (-73.82176868295046 40.86474520249658),2293059,-73.821768683,40.8647452025,Active,Bronx
Strada,POINT (-73.8273186892356 40.85342189841463),2313009,-73.8273186892,40.8534218984,Active,Bronx
Strada,POINT (-73.82873390868356 40.85245375844219),2313006,-73.8287339087,40.8524537584,Active,Bronx
Strada,POINT (-73.82951689452561 40.85209202039796),2313013,-73.8295168945,40.8520920204,Active,Bronx
Strada,POINT (-73.82867932481477 40.85254730525534),2313005,-73.8286793248,40.8525473053,Active,Bronx
Strada,POINT (-73.83030424684348 40.851594489992316),2313016,-73.8303042468,40.85159449,Active,Bronx
Strada,POINT (-73.83017415017314 40.85168062792321),2313015,-73.8301741502,40.8516806279,Active,Bronx
Strada,POINT (-73.83216586089767 40.843671672061944),2313053,-73.8321658609,40.8436716721,Active,Bronx
Strada,POINT (-73.8362416767341 40.84380656316956),2313058,-73.8362416767,40.8438065632,Retired,Bronx
Strada,POINT (-73.83110688953217 40.84839914880208),2313018,-73.8311068895,40.8483991488,Active,Bronx
Strada,POINT (-73.83607866025612 40.84340164410346),2313057,-73.8360786603,40.8434016441,Active,Bronx
Strada,POINT (-73.8309053700644 40.84543717257648),2313049,-73.8309053701,40.8454371726,Active,Bronx
Strada,POINT (-73.83152099615076 40.845336690361414),2313048,-73.8315209962,40.8453366904,Active,Bronx
Strada,POINT (-73.82976348192688 40.85133702210465),2313001,-73.8297634819,40.8513370221,Active,Bronx
Strada,POINT (-73.8273327781839 40.85144247369961),2313004,-73.8273327782,40.8514424737,Active,Bronx
Strada,POINT (-73.83626047832783 40.84351754921982),2313056,-73.8362604783,40.8435175492,Active,Bronx
Strada,POINT (-73.83044785012042 40.84743783791928),2313040,-73.8304478501,40.8474378379,Active,Bronx
Strada,POINT (-73.82805439180515 40.85239309988842),2313003,-73.8280543918,40.8523930999,Active,Bronx
Strada,POINT (-73.82876336134179 40.852069089923134),2313002,-73.8287633613,40.8520690899,Active,Bronx
Strada,POINT (-73.83084448924991 40.848435752099014),2313047,-73.8308444892,40.8484357521,Active,Bronx
Strada,POINT (-73.83122414184703 40.8478077149963),2313046,-73.8312241418,40.847807715,Active,Bronx
Strada,POINT (-73.83173078351182 40.84734975715556),2313045,-73.8317307835,40.8473497572,Active,Bronx
Strada,POINT (-73.83097542217116 40.84755752865729),2313044,-73.8309754222,40.8475575287,Active,Bronx
Strada,POINT (-73.8305455302824 40.84771992153914),2313043,-73.8305455303,40.8477199215,Inactive,Bronx
Strada,POINT (-73.83117340135944 40.84713413536055),2313042,-73.8311734014,40.8471341354,Active,Bronx
Strada,POINT (-73.83132933518411 40.847186540783554),2313041,-73.8313293352,40.8471865408,Active,Bronx
Strada,POINT (-73.83087264520992 40.84746747002003),2313039,-73.8308726452,40.84746747,Active,Bronx
Strada,POINT (-73.83169934652797 40.84715586470163),2313038,-73.8316993465,40.8471558647,Active,Bronx
Strada,POINT (-73.8317028388331 40.8463192308669),2313037,-73.8317028388,40.8463192309,Active,Bronx
Strada,POINT (-73.83133162980465 40.84575219513432),2313036,-73.8313316298,40.8457521951,Active,Bronx
Strada,POINT (-73.83068181051345 40.84476008908854),2313035,-73.8306818105,40.8447600891,Active,Bronx
Strada,POINT (-73.83010453099428 40.844017032207894),2313051,-73.830104531,40.8440170322,Active,Bronx
Strada,POINT (-73.82970514700932 40.84413886727148),2313050,-73.829705147,40.8441388673,Active,Bronx
Strada,POINT (-73.83016862414003 40.843866342420974),2313055,-73.8301686241,40.8438663424,Active,Bronx
Strada,POINT (-73.83069663325529 40.843732158831116),2313054,-73.8306966333,40.8437321588,Active,Bronx
Strada,POINT (-73.83262397550865 40.84625279813409),2313034,-73.8326239755,40.8462527981,Active,Bronx
Strada,POINT (-73.8324765769251 40.84655176605534),2313033,-73.8324765769,40.8465517661,Active,Bronx
Strada,POINT (-73.83308881082355 40.846283181665285),2313032,-73.8330888108,40.8462831817,Active,Bronx
Strada,POINT (-73.83079158017657 40.843850761781496),2313052,-73.8307915802,40.8438507618,Active,Bronx
Strada,POINT (-73.83089506435749 40.84481019834585),2313031,-73.8308950644,40.8448101983,Active,Bronx
Strada,POINT (-73.83140610536728 40.84559332088917),2313030,-73.8314061054,40.8455933209,Active,Bronx
Strada,POINT (-73.83185084279968 40.846273104587965),2313029,-73.8318508428,40.8462731046,Active,Bronx
Strada,POINT (-73.83289193228583 40.84707676928468),2313028,-73.8328919323,40.8470767693,Active,Bronx
Strada,POINT (-73.83313022398076 40.846480481257395),2313027,-73.833130224,40.8464804813,Active,Bronx
Strada,POINT (-73.83279629479742 40.84674224493359),2313026,-73.8327962948,40.8467422449,Active,Bronx
Strada,POINT (-73.83249258880707 40.84719562617475),2313025,-73.8324925888,40.8471956262,Active,Bronx
Strada,POINT (-73.83236859514842 40.847359440375705),2313024,-73.8323685951,40.8473594404,Active,Bronx
Strada,POINT (-73.83289625728293 40.84720459163477),2313023,-73.8328962573,40.8472045916,Active,Bronx
Strada,POINT (-73.83196163039055 40.84741054470914),2313022,-73.8319616304,40.8474105447,Active,Bronx
